complaint_id,text,category,timestamp
BIL-00701,I was charged R1932 for a service I never signed up for. Please reverse this.,billing,2024-09-18 09:41
BIL-00702,I paid R2977 at the store but it's not reflecting on my account.,billing,2024-02-27 17:54
FRD-00703,"Someone ported my number 0607844188 without my consent. I suspect fraud. My account number is ACC-35577. This is urgent, please help.",fraud,2024-12-11 13:10
FRD-00704,Someone opened an account in my name using my ID ****6630.,fraud,2024-06-26 09:04
FRD-00705,Received notification of a new line added to my account. I didn't do this. My account number is ACC-90895. I will report to ICASA if this is not resolved.,fraud,2024-05-05 16:30
BIL-00706,Why am I being billed R2682 when my plan is only R199 per month?,billing,2024-09-01 12:18
BIL-00707,My account shows a debit of R425 that I don't recognise. This is unacceptable. My account number is ACC-56566.,billing,2024-11-21 09:38
BIL-00708,I cancelled my contract last month but I'm still being charged R1647. I will report to ICASA if this is not resolved.,billing,2024-06-11 16:42
BIL-00709,My airtime of R1100 disappeared overnight. I didn't make any calls. My account number is ACC-57056.,billing,2024-07-10 10:13
BIL-00710,I paid R1199 at the store but it's not reflecting on my account. My account number is ACC-73916.,billing,2024-04-02 11:33
SVC-00711,I visited the Mafikeng store and waited 16 minutes with no assistance.,service,2024-01-14 15:27
BIL-00712,Stop debiting my account! I owe nothing. Last debit was R723.,billing,2024-04-08 15:41
BIL-00713,Stop debiting my account! I owe nothing. Last debit was R2533. My account number is ACC-93681.,billing,2024-10-17 15:10
NET-00714,No network coverage at my new address in Umhlanga. Was told there would be.,network,2024-01-17 17:40
BIL-00715,My airtime of R1191 disappeared overnight. I didn't make any calls. My account number is ACC-78820. I will report to ICASA if this is not resolved.,billing,2024-11-05 13:41
BIL-00716,My prepaid balance of R4354 was deducted without any usage. My account number is ACC-30863.,billing,2024-08-22 15:20
BIL-00717,I cancelled my contract last month but I'm still being charged R899.,billing,2024-08-21 10:51
BIL-00718,Why am I being billed R2657 when my plan is only R199 per month? My account number is ACC-74003.,billing,2024-01-08 17:11
BIL-00719,"I was charged R248 for a service I never signed up for. Please reverse this. This is urgent, please help.",billing,2024-09-21 13:03
BIL-00720,My account shows a debit of R4871 that I don't recognise. This is unacceptable.,billing,2024-04-16 16:48
NET-00721,Network completely down in Pietermaritzburg. Multiple people affected for 3 days. My account number is ACC-28829.,network,2024-08-07 10:13
BIL-00722,The upgrade fee of R1476 was not disclosed to me before signing.,billing,2024-09-05 17:56
BIL-00723,Stop debiting my account! I owe nothing. Last debit was R1547. I will report to ICASA if this is not resolved.,billing,2024-10-04 11:06
BIL-00724,Double charge on my account for R3773. I need this fixed urgently. My account number is ACC-57381.,billing,2024-04-02 11:55
BIL-00725,I cancelled my contract last month but I'm still being charged R3486. My account number is ACC-91365.,billing,2024-12-28 09:18
BIL-00726,Double charge on my account for R1248. I need this fixed urgently.,billing,2024-08-04 16:22
NET-00727,Tower in Khayelitsha seems broken. No coverage for 8 days straight. My account number is ACC-77027.,network,2024-11-10 17:57
BIL-00728,I cancelled my contract last month but I'm still being charged R4597. My account number is ACC-18817.,billing,2024-04-27 08:16
BIL-00729,Incorrect billing on my fibre account. Charged R2319 instead of R699. My account number is ACC-76021.,billing,2024-05-01 14:44
BIL-00730,Stop debiting my account! I owe nothing. Last debit was R4542.,billing,2024-08-13 14:46
BIL-00731,I was promised a discount of R4027 but my bill still shows full price.,billing,2024-01-24 15:58
BIL-00732,I paid R4336 at the store but it's not reflecting on my account. My account number is ACC-17878.,billing,2024-10-09 08:29
BIL-00733,The upgrade fee of R2558 was not disclosed to me before signing.,billing,2024-03-18 11:00
BIL-00734,Incorrect billing on my fibre account. Charged R1327 instead of R199. My account number is ACC-24401.,billing,2024-10-25 08:04
BIL-00735,I cancelled my contract last month but I'm still being charged R4734.,billing,2024-03-16 08:08
BIL-00736,My prepaid balance of R4467 was deducted without any usage.,billing,2024-08-22 16:27
BIL-00737,I cancelled my contract last month but I'm still being charged R4426.,billing,2024-03-04 15:07
FRD-00738,I received a phishing SMS claiming to be from you. Number was 0629411435.,fraud,2024-10-05 13:54
NET-00739,Constant dropped calls in Mafikeng. This has been going on for 13 days.,service,2024-04-20 13:35
BIL-00740,I paid R4250 at the store but it's not reflecting on my account. My account number is ACC-36254.,billing,2024-05-10 12:12
BIL-00741,My prepaid balance of R853 was deducted without any usage. My account number is ACC-36347.,billing,2024-03-24 12:29
BIL-00742,Incorrect billing on my fibre account. Charged R981 instead of R99. My account number is ACC-25411.,billing,2024-11-09 16:20
FRD-00743,I'm receiving bills for a contract I never signed. ID number ****2120 was used.,fraud,2024-02-03 14:19
NET-00744,"Constant dropped calls in Kimberley. This has been going on for 13 days. This is urgent, please help.",network,2024-01-02 12:37
BIL-00745,Why am I being billed R1603 when my plan is only R199 per month?,billing,2024-05-26 10:20
SVC-00746,The technician didn't show up for the scheduled appointment in Krugersdorp.,service,2024-07-13 17:13
BIL-00747,"I was promised a discount of R3361 but my bill still shows full price. This is urgent, please help.",billing,2024-01-21 15:11
FRD-00748,I'm receiving bills for a contract I never signed. ID number ****4932 was used.,fraud,2024-11-03 15:07
BIL-00749,I was promised a discount of R4193 but my bill still shows full price.,billing,2024-03-22 11:23
BIL-00750,I was charged R1729 for a service I never signed up for. Please reverse this. I will report to ICASA if this is not resolved.,billing,2024-05-01 17:26
BIL-00751,I paid R3931 at the store but it's not reflecting on my account. My account number is ACC-22300.,billing,2024-01-20 15:38
FRD-00752,Unauthorised SIM swap on my number 0644917556. I didn't request this.,fraud,2024-05-23 09:58
SVC-00753,My number porting has been stuck for 14 days. I can't receive calls.,service,2024-01-24 09:56
BIL-00754,Double charge on my account for R4161. I need this fixed urgently.,billing,2024-10-15 09:52
FRD-00755,I'm receiving bills for a contract I never signed. ID number ****2105 was used. I will report to ICASA if this is not resolved.,fraud,2024-12-15 12:43
SVC-00756,Sent an email 3 days ago to complaints. No acknowledgement received. My account number is ACC-34250.,service,2024-06-21 13:58
BIL-00757,Double charge on my account for R1678. I need this fixed urgently. I will report to ICASA if this is not resolved.,billing,2024-11-19 15:05
BIL-00758,I cancelled my contract last month but I'm still being charged R3483. My account number is ACC-70547.,billing,2024-12-20 10:00
FRD-00759,I received a phishing SMS claiming to be from you. Number was 0616469120.,fraud,2024-10-20 09:06
BIL-00760,Stop debiting my account! I owe nothing. Last debit was R985. I will report to ICASA if this is not resolved.,billing,2024-06-23 10:32
NET-00761,"Internet speed is terrible in Vanderbijlpark. I'm getting 0.5mbps instead of 100mbps. This is urgent, please help.",service,2024-12-28 10:12
FRD-00762,My account was accessed and R3240 was transferred out. This is theft.,fraud,2024-10-15 11:35
BIL-00763,Double charge on my account for R1546. I need this fixed urgently. My account number is ACC-34905.,billing,2024-03-17 12:03
BIL-00764,Incorrect billing on my fibre account. Charged R54 instead of R299.,billing,2024-09-08 13:17
SVC-00765,The Rustenburg branch closed early and I couldn't collect my device.,service,2024-12-28 12:39
BIL-00766,Why am I being billed R2641 when my plan is only R499 per month?,billing,2024-02-12 13:49
BIL-00767,The upgrade fee of R3250 was not disclosed to me before signing.,billing,2024-04-28 15:51
BIL-00768,Double charge on my account for R1713. I need this fixed urgently. My account number is ACC-92941.,billing,2024-01-07 08:46
NET-00769,Constant dropped calls in Soweto. This has been going on for 10 days. My account number is ACC-17994.,network,2024-12-15 11:25
BIL-00770,I was promised a discount of R4248 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-09-15 16:04
BIL-00771,My account shows a debit of R2356 that I don't recognise. This is unacceptable.,billing,2024-05-21 10:19
BIL-00772,Incorrect billing on my fibre account. Charged R4328 instead of R99. My account number is ACC-66975. I will report to ICASA if this is not resolved.,billing,2024-01-01 12:56
BIL-00773,I paid R4127 at the store but it's not reflecting on my account. My account number is ACC-91980.,billing,2024-04-26 17:26
SVC-00774,"Sent an email 14 days ago to complaints. No acknowledgement received. This is urgent, please help.",service,2024-01-05 13:32
BIL-00775,Incorrect billing on my fibre account. Charged R732 instead of R299.,billing,2024-09-20 10:26
BIL-00776,Incorrect billing on my fibre account. Charged R2833 instead of R99.,billing,2024-12-24 17:43
SVC-00777,I've been on hold for 32 minutes trying to speak to someone about my account.,network,2024-07-17 14:27
BIL-00778,I was promised a discount of R3956 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-12-21 13:45
NET-00779,"Network completely down in Port Elizabeth. Multiple people affected for 14 days. My account number is ACC-88110. This is urgent, please help.",network,2024-07-05 10:05
BIL-00780,"I was charged R521 for a service I never signed up for. Please reverse this. This is urgent, please help.",billing,2024-11-15 09:58
SVC-00781,Sent an email 11 days ago to complaints. No acknowledgement received.,service,2024-11-04 17:39
FRD-00782,My account was accessed and R775 was transferred out. This is theft.,fraud,2024-10-09 09:08
NET-00783,No signal in Nelspruit for the past 8 days. I can't make calls or use data.,network,2024-05-28 11:05
NET-00784,No network coverage at my new address in Mafikeng. Was told there would be.,network,2024-01-10 16:27
FRD-00785,My banking details were changed on my account without my knowledge. My account number is ACC-77203.,fraud,2024-05-03 11:17
BIL-00786,Stop debiting my account! I owe nothing. Last debit was R4735.,billing,2024-12-02 16:24
BIL-00787,My prepaid balance of R2431 was deducted without any usage.,billing,2024-05-22 15:16
BIL-00788,My airtime of R572 disappeared overnight. I didn't make any calls.,billing,2024-07-13 09:43
BIL-00789,Double charge on my account for R1032. I need this fixed urgently. My account number is ACC-42534.,billing,2024-01-22 12:16
NET-00790,My fibre has been down for 11 days in Kimberley. No one is helping.,network,2024-01-10 16:53
BIL-00791,My account shows a debit of R2347 that I don't recognise. This is unacceptable.,billing,2024-11-25 11:02
BIL-00792,The upgrade fee of R4074 was not disclosed to me before signing.,billing,2024-03-16 10:01
SVC-00793,The technician didn't show up for the scheduled appointment in Kimberley.,service,2024-02-01 10:47
